2020-07-22 16:10:14,697  114 114 114
2020-07-22 16:10:15,200  115 115 115
2020-07-22 16:10:15,703  116 116 116
2020-07-22 16:10:16,213  117 117 117
2020-07-22 16:10:16,717  118 118 118
2020-07-22 16:10:17,223  119 119 119
2020-07-22 16:10:17,728  120 120 120
2020-07-22 16:10:18,230  121 121 121
2020-07-22 16:10:18,733  122 122 122
2020-07-22 16:10:19,240  123 123 123
2020-07-22 16:10:19,748  124 124 124
2020-07-22 16:10:20,263  125 125 125
2020-07-22 16:10:20,772  126 126 126
2020-07-22 16:10:21,274  127 127 127
2020-07-22 16:10:21,783  128 128 128
2020-07-22 16:10:22,295  129 129 129
2020-07-22 16:10:22,810  130 130 130
2020-07-22 16:10:23,374  131 131 131
2020-07-22 16:10:23,888  132 132 132
2020-07-22 16:10:24,402  133 133 133
2020-07-22 16:10:24,936  134 134 134
2020-07-22 16:10:25,441  135 135 135
2020-07-22 16:10:25,947  136 136 136
2020-07-22 16:10:26,453  137 137 137
2020-07-22 16:10:26,960  138 138 138
2020-07-22 16:10:27,466  139 139 139
2020-07-22 16:10:27,973  140 140 140
2020-07-22 16:10:28,477  141 141 141
2020-07-22 16:10:28,981  142 142 142
2020-07-22 16:10:29,484  143 143 143
2020-07-22 16:10:29,988  144 144 144
2020-07-22 16:10:30,501  145 145 145
2020-07-22 16:10:31,008  146 146 146
2020-07-22 16:10:31,513  147 147 147
2020-07-22 16:10:32,026  148 148 148
2020-07-22 16:10:32,534  149 149 149
2020-07-22 16:10:33,034  150 150 150
2020-07-22 16:10:33,534  151 151 151
2020-07-22 16:10:34,038  152 152 152
2020-07-22 16:10:34,541  153 153 153
2020-07-22 16:10:35,043  154 154 154
2020-07-22 16:10:35,544  155 155 155
2020-07-22 16:10:36,043  156 156 156
2020-07-22 16:10:36,556  157 157 157
2020-07-22 16:10:37,056  158 158 158
2020-07-22 16:10:37,561  159 159 159
2020-07-22 16:10:38,067  160 160 160
2020-07-22 16:10:38,571  161 161 161
2020-07-22 16:10:39,073  162 162 162
2020-07-22 16:10:39,578  163 163 163
2020-07-22 16:10:40,079  164 164 164
2020-07-22 16:10:40,586  165 165 165
2020-07-22 16:10:41,094  166 166 166
2020-07-22 16:10:41,605  167 167 167
2020-07-22 16:10:42,109  168 168 168
2020-07-22 16:10:42,620  169 169 169
2020-07-22 16:10:43,129  170 170 170
2020-07-22 16:10:43,639  171 171 171
2020-07-22 16:10:44,144  172 172 172
2020-07-22 16:10:44,648  173 173 173
2020-07-22 16:10:45,151  174 174 174
2020-07-22 16:10:45,682  175 175 175
2020-07-22 16:10:46,185  176 176 176
2020-07-22 16:10:46,688  177 177 177
2020-07-22 16:10:47,208  178 178 178
2020-07-22 16:10:47,721  179 179 179
2020-07-22 16:10:48,222  180 180 180
2020-07-22 16:10:48,746  181 181 181
2020-07-22 16:10:49,250  182 182 182
2020-07-22 16:10:49,753  183 183 183
2020-07-22 16:10:50,269  184 184 184
2020-07-22 16:10:50,769  185 185 185
2020-07-22 16:10:51,270  186 186 186
2020-07-22 16:10:51,775  187 187 187
2020-07-22 16:10:52,276  188 188 188
2020-07-22 16:10:52,784  189 189 189
2020-07-22 16:10:53,301  190 190 190
2020-07-22 16:10:53,810  191 191 191
2020-07-22 16:10:54,312  192 192 192
2020-07-22 16:10:54,916  193 193 193
2020-07-22 16:10:55,434  194 194 194
2020-07-22 16:10:55,956  195 195 195
2020-07-22 16:10:56,479  196 196 196
2020-07-22 16:10:57,043  197 197 197
2020-07-22 16:10:57,564  198 198 198
2020-07-22 16:10:58,085  199 199 199
2020-07-22 16:10:58,591  200 200 200
2020-07-22 16:10:59,167  201 201 201
2020-07-22 16:10:59,700  202 202 202
2020-07-22 16:11:00,218  203 203 203
2020-07-22 16:11:00,730  204 204 204
2020-07-22 16:11:01,266  205 205 205
2020-07-22 16:11:01,784  206 206 206
2020-07-22 16:11:02,307  207 207 207
2020-07-22 16:11:02,835  208 208 208
2020-07-22 16:11:03,732  209 209 209
2020-07-22 16:11:06,582  210 210 210
2020-07-22 16:11:07,202  211 211 211
2020-07-22 16:11:07,706  212 212 212
2020-07-22 16:11:08,309  213 213 213
2020-07-22 16:11:09,018  214 214 214
2020-07-22 16:11:09,554  215 215 215
2020-07-22 16:11:10,292  216 216 216
2020-07-22 16:11:10,831  217 217 217
2020-07-22 16:11:11,359  218 218 218
2020-07-22 16:11:11,892  219 219 219
2020-07-22 16:11:12,432  220 220 220
2020-07-22 16:11:12,966  221 221 221
2020-07-22 16:11:13,501  222 222 222
2020-07-22 16:11:14,022  223 223 223
2020-07-22 16:11:14,561  224 224 224
2020-07-22 16:11:15,100  225 225 225
2020-07-22 16:11:15,629  226 226 226
2020-07-22 16:11:16,264  227 227 227
2020-07-22 16:11:16,926  228 228 228
2020-07-22 16:11:17,466  229 229 229
2020-07-22 16:11:17,992  230 230 230
2020-07-22 16:11:18,528  231 231 231
2020-07-22 16:11:19,029  232 232 232
2020-07-22 16:11:19,556  233 233 233
2020-07-22 16:11:20,408  234 234 234
2020-07-22 16:11:20,934  235 235 235
2020-07-22 16:11:21,462  236 236 236
2020-07-22 16:11:22,063  237 237 237
2020-07-22 16:11:24,586  238 238 238
2020-07-22 16:11:26,367  239 239 239
2020-07-22 16:11:26,905  240 240 240
2020-07-22 16:11:27,420  241 241 241
2020-07-22 16:11:27,944  242 242 242
2020-07-22 16:11:28,516  243 243 243
2020-07-22 16:11:29,026  244 244 244
2020-07-22 16:11:29,541  245 245 245
2020-07-22 16:11:30,066  246 246 246
2020-07-22 16:11:30,586  247 247 247
2020-07-22 16:11:31,094  248 248 248
2020-07-22 16:11:31,618  249 249 249
2020-07-22 16:11:32,137  250 250 250
2020-07-22 16:11:32,655  251 251 251
2020-07-22 16:11:33,173  252 252 252
2020-07-22 16:11:33,707  253 253 253
2020-07-22 16:11:34,241  254 254 254
2020-07-22 16:11:34,767  255 255 255
2020-07-22 16:11:35,295  256 256 256
2020-07-22 16:11:35,815  257 257 257
2020-07-22 16:11:36,332  258 258 258
2020-07-22 16:11:36,851  259 259 259
2020-07-22 16:11:37,374  260 260 260
2020-07-22 16:11:37,887  261 261 261
2020-07-22 16:31:06,493  listen start at Wed Jul 22 16:31:06 2020
2020-07-22 16:31:11,549  1 1 1
2020-07-22 16:31:12,286  2 2 2
2020-07-22 16:31:12,850  3 3 3
2020-07-22 16:31:13,363  4 4 4
2020-07-22 16:31:13,870  5 5 5
2020-07-22 16:31:14,404  6 6 6
2020-07-22 16:31:14,936  7 7 7
2020-07-22 16:31:15,487  8 8 8
2020-07-22 16:31:16,000  9 9 9
2020-07-22 16:31:16,506  10 10 10
2020-07-22 16:31:17,010  11 11 11
2020-07-22 16:31:17,512  12 12 12
2020-07-22 16:31:18,012  13 13 13
2020-07-22 16:31:18,514  14 14 14
2020-07-22 16:31:19,016  15 15 15
2020-07-22 16:31:19,523  16 16 16
2020-07-22 16:31:20,029  17 17 17
2020-07-22 16:31:20,534  18 18 18
2020-07-22 16:31:21,043  19 19 19
2020-07-22 16:31:21,548  20 20 20
2020-07-22 16:31:22,052  21 21 21
2020-07-22 16:31:22,557  22 22 22
2020-07-22 16:31:23,054  23 23 23
2020-07-22 16:31:23,742  24 24 24
2020-07-22 16:31:24,221  25 25 25
2020-07-22 16:31:24,720  26 26 26
2020-07-22 16:31:25,233  27 27 27
2020-07-22 16:31:25,714  28 28 28
2020-07-22 16:31:26,216  29 29 29
2020-07-22 16:31:26,719  30 30 30
2020-07-22 16:31:27,222  31 31 31
2020-07-22 16:31:27,754  32 32 32
2020-07-22 16:31:28,260  33 33 33
2020-07-22 16:31:28,765  34 34 34
2020-07-22 16:31:29,288  35 35 35
2020-07-22 16:31:29,767  36 36 36
2020-07-22 16:31:30,253  37 37 37
2020-07-22 16:31:30,740  38 38 38
2020-07-22 16:31:31,232  39 39 39
2020-07-22 16:31:31,712  40 40 40
2020-07-22 16:31:32,191  41 41 41
2020-07-22 16:31:32,675  42 42 42
2020-07-22 16:31:33,155  43 43 43
2020-07-22 16:31:33,633  44 44 44
2020-07-22 16:31:34,112  45 45 45
2020-07-22 16:31:34,589  46 46 46
2020-07-22 16:31:35,071  47 47 47
2020-07-22 16:31:35,550  48 48 48
2020-07-22 16:31:36,032  49 49 49
2020-07-22 16:31:36,517  50 50 50
2020-07-22 16:31:36,994  51 51 51
2020-07-22 16:31:37,489  52 52 52
2020-07-22 16:31:37,975  53 53 53
2020-07-22 16:31:38,458  54 54 54
2020-07-22 16:31:38,940  55 55 55
2020-07-22 16:31:39,418  56 56 56
2020-07-22 16:31:39,901  57 57 57
2020-07-22 16:31:40,379  58 58 58
2020-07-22 16:31:40,858  59 59 59
2020-07-22 16:31:41,345  60 60 60
2020-07-22 16:31:41,824  61 61 61
2020-07-22 16:31:42,302  62 62 62
2020-07-22 16:31:42,780  63 63 63
2020-07-22 16:31:43,260  64 64 64
2020-07-22 16:31:43,741  65 65 65
2020-07-22 16:31:44,219  66 66 66
2020-07-22 16:31:44,701  67 67 67
2020-07-22 16:31:45,183  68 68 68
2020-07-22 16:31:45,662  69 69 69
2020-07-22 16:31:46,139  70 70 70
2020-07-22 16:31:46,622  71 71 71
2020-07-22 16:31:47,099  72 72 72
2020-07-22 16:31:47,580  73 73 73
2020-07-22 16:31:48,059  74 74 74
2020-07-22 16:31:48,536  75 75 75
2020-07-22 16:31:49,013  76 76 76
2020-07-22 16:31:49,489  77 77 77
2020-07-22 16:31:49,967  78 78 78
2020-07-22 16:31:50,448  79 79 79
2020-07-22 16:31:50,934  80 80 80
2020-07-22 16:31:51,412  81 81 81
2020-07-22 16:31:51,891  82 82 82
2020-07-22 16:31:52,370  83 83 83
2020-07-22 16:31:52,853  84 84 84
2020-07-22 16:31:53,338  85 85 85
2020-07-22 16:31:53,822  86 86 86
2020-07-22 16:31:54,306  87 87 87
2020-07-22 16:31:54,784  88 88 88
2020-07-22 16:31:55,262  89 89 89
2020-07-22 16:31:55,741  90 90 90
2020-07-22 16:31:56,219  91 91 91
2020-07-22 16:31:56,696  92 92 92
2020-07-22 16:31:57,171  93 93 93
2020-07-22 16:31:57,646  94 94 94
2020-07-22 16:31:58,127  95 95 95
2020-07-22 16:31:58,603  96 96 96
2020-07-22 16:31:59,082  97 97 97
2020-07-22 16:31:59,557  98 98 98
2020-07-22 16:32:00,033  99 99 99
2020-07-22 16:32:00,541  100 100 100
2020-07-22 16:32:01,035  101 101 101
2020-07-22 16:32:01,533  102 102 102
2020-07-22 16:32:02,035  103 103 103
2020-07-22 16:32:02,536  104 104 104
2020-07-22 16:32:03,036  105 105 105
2020-07-22 16:32:03,540  106 106 106
2020-07-22 16:32:04,035  107 107 107
2020-07-22 16:32:04,537  108 108 108
2020-07-22 16:32:05,034  109 109 109
2020-07-22 16:32:05,535  110 110 110
2020-07-22 16:32:06,036  111 111 111
2020-07-22 16:32:06,538  112 112 112
2020-07-22 16:32:07,035  113 113 113
2020-07-22 16:32:07,535  114 114 114
2020-07-22 16:32:08,037  115 115 115
2020-07-22 16:32:08,537  116 116 116
2020-07-22 16:32:09,035  117 117 117
2020-07-22 16:32:09,547  118 118 118
2020-07-22 16:32:10,063  119 119 119
2020-07-22 16:32:10,606  120 120 120
2020-07-22 16:32:11,085  121 121 121
2020-07-22 16:32:11,567  122 122 122
2020-07-22 16:32:12,045  123 123 123
2020-07-22 16:32:12,536  124 124 124
2020-07-22 16:32:13,037  125 125 125
2020-07-22 16:32:13,542  126 126 126
2020-07-22 16:32:14,034  127 127 127
2020-07-22 16:32:14,537  128 128 128
2020-07-22 16:32:15,037  129 129 129
2020-07-22 16:32:15,541  130 130 130
2020-07-22 16:32:16,047  131 131 131
2020-07-22 16:32:16,537  132 132 132
2020-07-22 16:32:17,038  133 133 133
2020-07-22 16:32:17,535  134 134 134
2020-07-22 16:32:18,037  135 135 135
2020-07-22 16:32:18,536  136 136 136
2020-07-22 16:32:19,037  137 137 137
2020-07-22 16:32:19,539  138 138 138
2020-07-22 16:32:20,038  139 139 139
2020-07-22 16:32:20,537  140 140 140
2020-07-22 16:32:21,036  141 141 141
2020-07-22 16:32:21,536  142 142 142
2020-07-22 16:32:22,036  143 143 143
2020-07-22 16:32:22,533  144 144 144
2020-07-22 16:32:23,037  145 145 145
2020-07-22 16:32:23,537  146 146 146
2020-07-22 16:32:24,034  147 147 147
2020-07-22 16:32:24,535  148 148 148
2020-07-22 16:32:25,037  149 149 149
2020-07-22 16:32:25,536  150 150 150
2020-07-22 16:32:26,040  151 151 151
2020-07-22 16:32:26,537  152 152 152
2020-07-22 16:32:27,037  153 153 153
2020-07-22 16:32:27,545  154 154 154
2020-07-22 16:32:28,043  155 155 155
2020-07-22 16:32:28,535  156 156 156
2020-07-22 16:33:15,544  listen start at Wed Jul 22 16:33:15 2020
2020-07-22 16:35:07,175  listen start at Wed Jul 22 16:35:07 2020
2020-07-22 16:35:34,534  1 1 1
2020-07-22 16:35:35,295  2 2 2
2020-07-22 16:35:35,823  3 3 3
2020-07-22 16:35:36,328  4 4 4
2020-07-22 16:35:36,837  5 5 5
2020-07-22 16:35:37,362  6 6 6
2020-07-22 16:35:37,890  7 7 7
2020-07-22 16:35:38,402  8 8 8
2020-07-22 16:35:38,912  9 9 9
2020-07-22 16:35:39,422  10 10 10
2020-07-22 16:35:39,932  11 11 11
2020-07-22 16:35:40,431  12 12 12
2020-07-22 16:35:40,937  13 13 13
2020-07-22 16:35:41,446  14 14 14
2020-07-22 16:35:41,954  15 15 15
2020-07-22 16:35:42,464  16 16 16
2020-07-22 16:35:42,974  17 17 17
2020-07-22 16:35:43,480  18 18 18
2020-07-22 16:35:43,983  19 19 19
2020-07-22 16:35:44,492  20 20 20
2020-07-22 16:35:45,001  21 21 21
2020-07-22 16:35:45,499  22 22 22
2020-07-22 16:35:45,998  23 23 23
2020-07-22 16:35:46,757  24 24 24
2020-07-22 16:35:47,233  25 25 25
2020-07-22 16:35:47,741  26 26 26
2020-07-22 16:35:48,326  27 27 27
2020-07-22 16:35:48,799  28 28 28
2020-07-22 16:35:49,295  29 29 29
2020-07-22 16:35:49,796  30 30 30
2020-07-22 16:35:50,301  31 31 31
2020-07-22 16:35:50,807  32 32 32
2020-07-22 16:35:51,308  33 33 33
2020-07-22 16:35:51,783  34 34 34
2020-07-22 16:35:52,298  35 35 35
2020-07-22 16:35:52,805  36 36 36
2020-07-22 16:35:53,307  37 37 37
2020-07-22 16:35:53,831  38 38 38
2020-07-22 16:35:54,344  39 39 39
2020-07-22 16:35:54,846  40 40 40
2020-07-22 16:35:55,363  41 41 41
2020-07-22 16:35:55,863  42 42 42
2020-07-22 16:35:56,375  43 43 43
2020-07-22 16:35:56,887  44 44 44
2020-07-22 16:35:57,401  45 45 45
2020-07-22 16:35:57,904  46 46 46
2020-07-22 16:35:58,412  47 47 47
2020-07-22 16:35:58,917  48 48 48
2020-07-22 16:35:59,427  49 49 49
2020-07-22 16:35:59,943  50 50 50
2020-07-22 16:36:00,460  51 51 51
2020-07-22 16:36:00,967  52 52 52
2020-07-22 16:36:01,487  53 53 53
2020-07-22 16:36:01,989  54 54 54
2020-07-22 16:36:02,495  55 55 55
2020-07-22 16:36:02,998  56 56 56
2020-07-22 16:36:03,504  57 57 57
2020-07-22 16:36:04,011  58 58 58
2020-07-22 16:36:04,525  59 59 59
2020-07-22 16:36:05,030  60 60 60
2020-07-22 16:36:05,543  61 61 61
2020-07-22 16:36:06,049  62 62 62
2020-07-22 16:36:06,554  63 63 63
2020-07-22 16:36:07,062  64 64 64
2020-07-22 16:36:07,563  65 65 65
2020-07-22 16:36:08,070  66 66 66
2020-07-22 16:36:08,598  67 67 67
2020-07-22 16:36:09,108  68 68 68
2020-07-22 16:36:09,622  69 69 69
2020-07-22 16:36:10,132  70 70 70
2020-07-22 16:36:10,644  71 71 71
2020-07-22 16:36:11,154  72 72 72
2020-07-22 16:36:11,662  73 73 73
2020-07-22 16:36:12,168  74 74 74
2020-07-22 16:36:12,680  75 75 75
2020-07-22 16:36:13,187  76 76 76
2020-07-22 16:36:13,694  77 77 77
2020-07-22 16:36:14,206  78 78 78
2020-07-22 16:36:14,715  79 79 79
2020-07-22 16:36:15,223  80 80 80
2020-07-22 16:36:15,724  81 81 81
2020-07-22 16:36:16,233  82 82 82
2020-07-22 16:36:16,760  83 83 83
2020-07-22 16:36:17,277  84 84 84
2020-07-22 16:36:17,788  85 85 85
2020-07-22 16:36:18,293  86 86 86
2020-07-22 16:36:18,800  87 87 87
2020-07-22 16:36:19,352  88 88 88
2020-07-22 16:36:19,888  89 89 89
2020-07-22 16:36:20,415  90 90 90
2020-07-22 16:36:20,927  91 91 91
2020-07-22 16:36:21,440  92 92 92
2020-07-22 16:36:21,948  93 93 93
2020-07-22 16:36:22,463  94 94 94
2020-07-22 16:36:22,972  95 95 95
2020-07-22 16:36:23,487  96 96 96
2020-07-22 16:36:24,001  97 97 97
2020-07-22 16:36:24,512  98 98 98
2020-07-22 16:36:25,031  99 99 99
2020-07-22 16:36:25,558  100 100 100
2020-07-22 16:36:26,072  101 101 101
2020-07-22 16:36:26,589  102 102 102
2020-07-22 16:36:27,097  103 103 103
2020-07-22 16:36:27,607  104 104 104
2020-07-22 16:36:28,118  105 105 105
2020-07-22 16:36:28,625  106 106 106
2020-07-22 16:36:29,142  107 107 107
2020-07-22 16:36:29,649  108 108 108
2020-07-22 16:36:30,160  109 109 109
2020-07-22 16:36:30,671  110 110 110
2020-07-22 16:36:31,187  111 111 111
2020-07-22 16:36:31,706  112 112 112
2020-07-22 16:36:32,219  113 113 113
2020-07-22 16:36:32,736  114 114 114
2020-07-22 16:36:33,248  115 115 115
2020-07-22 16:36:33,755  116 116 116
2020-07-22 16:36:34,265  117 117 117
2020-07-22 16:36:34,783  118 118 118
2020-07-22 16:36:35,299  119 119 119
2020-07-22 16:36:35,813  120 120 120
2020-07-22 16:36:36,337  121 121 121
2020-07-22 16:36:36,855  122 122 122
2020-07-22 16:36:37,372  123 123 123
2020-07-22 16:36:37,899  124 124 124
2020-07-22 16:36:38,406  125 125 125
2020-07-22 16:36:38,913  126 126 126
2020-07-22 16:36:39,418  127 127 127
2020-07-22 16:36:39,934  128 128 128
2020-07-22 16:36:40,450  129 129 129
2020-07-22 16:36:40,962  130 130 130
2020-07-22 16:36:41,483  131 131 131
2020-07-22 16:36:41,998  132 132 132
2020-07-22 16:36:42,509  133 133 133
2020-07-22 16:36:43,019  134 134 134
2020-07-22 16:36:43,532  135 135 135
2020-07-22 16:36:44,045  136 136 136
2020-07-22 16:36:44,564  137 137 137
2020-07-22 16:36:45,068  138 138 138
2020-07-22 16:36:45,575  139 139 139
2020-07-22 16:36:46,084  140 140 140
2020-07-22 16:36:46,604  141 141 141
2020-07-22 16:36:47,112  142 142 142
2020-07-22 16:36:47,624  143 143 143
2020-07-22 16:36:48,142  144 144 144
2020-07-22 16:36:48,650  145 145 145
2020-07-22 16:36:49,167  146 146 146
2020-07-22 16:36:49,677  147 147 147
2020-07-22 16:36:50,186  148 148 148
2020-07-22 16:36:50,698  149 149 149
2020-07-22 16:36:51,217  150 150 150
2020-07-22 16:36:51,736  151 151 151
2020-07-22 16:36:52,247  152 152 152
2020-07-22 16:36:52,778  153 153 153
2020-07-22 16:36:53,300  154 154 154
2020-07-22 16:36:53,812  155 155 155
2020-07-22 16:36:54,324  156 156 156
2020-07-22 16:36:54,842  157 157 157
2020-07-22 16:36:55,347  158 158 158
2020-07-22 16:36:55,858  159 159 159
2020-07-22 16:36:56,373  160 160 160
2020-07-22 16:36:56,898  161 161 161
2020-07-22 16:36:57,418  162 162 162
2020-07-22 16:36:57,948  163 163 163
2020-07-22 16:36:58,469  164 164 164
2020-07-22 16:36:58,991  165 165 165
2020-07-22 16:36:59,503  166 166 166
2020-07-22 16:37:00,024  167 167 167
2020-07-22 16:37:00,542  168 168 168
2020-07-22 16:37:01,051  169 169 169
2020-07-22 16:37:01,563  170 170 170
2020-07-22 16:37:02,085  171 171 171
2020-07-22 16:37:02,599  172 172 172
2020-07-22 16:37:03,113  173 173 173
2020-07-22 16:37:03,621  174 174 174
2020-07-22 16:37:04,129  175 175 175
2020-07-22 16:37:04,644  176 176 176
2020-07-22 16:37:05,162  177 177 177
2020-07-22 16:37:05,679  178 178 178
2020-07-22 16:37:06,195  179 179 179
2020-07-22 16:37:06,713  180 180 180
2020-07-22 16:37:07,230  181 181 181
2020-07-22 16:37:07,749  182 182 182
2020-07-22 16:37:08,271  183 183 183
2020-07-22 16:37:08,788  184 184 184
2020-07-22 16:37:09,303  185 185 185
2020-07-22 16:37:09,822  186 186 186
2020-07-22 16:37:10,346  187 187 187
2020-07-22 16:37:10,858  188 188 188
2020-07-22 16:37:11,375  189 189 189
2020-07-22 16:37:11,898  190 190 190
2020-07-22 16:37:12,425  191 191 191
2020-07-22 16:37:12,941  192 192 192
2020-07-22 16:37:13,468  193 193 193
2020-07-22 16:37:13,987  194 194 194
2020-07-22 16:37:14,506  195 195 195
2020-07-22 16:37:15,530  196 196 196
2020-07-22 16:37:16,490  197 197 197
2020-07-22 16:37:17,044  198 198 198
2020-07-22 16:37:17,844  199 199 199
2020-07-22 16:37:18,478  200 200 200
2020-07-22 16:37:18,997  201 201 201
2020-07-22 16:37:19,758  202 202 202
2020-07-22 16:37:20,614  203 203 203
2020-07-22 16:37:21,307  204 204 204
2020-07-22 16:37:21,997  205 205 205
2020-07-22 16:37:22,522  206 206 206
2020-07-22 16:37:23,109  207 207 207
2020-07-22 16:37:23,676  208 208 208
2020-07-22 16:37:24,226  209 209 209
2020-07-22 16:37:24,748  210 210 210
2020-07-22 16:37:25,281  211 211 211
2020-07-22 16:37:25,807  212 212 212
2020-07-22 16:37:26,578  213 213 213
2020-07-22 16:37:27,123  214 214 214
2020-07-22 16:37:27,634  215 215 215
2020-07-22 16:37:28,127  216 216 216
2020-07-22 16:37:28,648  217 217 217
2020-07-22 16:37:29,292  218 218 218
2020-07-22 16:37:30,066  219 219 219
2020-07-22 16:37:31,227  220 220 220
2020-07-22 16:37:31,733  221 221 221
2020-07-22 16:37:32,244  222 222 222
2020-07-22 16:37:32,762  223 223 223
2020-07-22 16:37:33,266  224 224 224
2020-07-22 16:37:33,782  225 225 225
2020-07-22 16:37:34,289  226 226 226
2020-07-22 16:37:34,772  227 227 227
2020-07-22 16:37:35,280  228 228 228
2020-07-22 16:37:35,799  229 229 229
2020-07-22 16:37:36,326  230 230 230
2020-07-22 16:37:36,843  231 231 231
2020-07-22 16:37:37,359  232 232 232
2020-07-22 16:37:37,879  233 233 233
2020-07-22 16:37:38,392  234 234 234
2020-07-22 16:37:38,915  235 235 235
2020-07-22 16:37:39,424  236 236 236
2020-07-22 16:37:39,942  237 237 237
2020-07-22 16:37:40,475  238 238 238
2020-07-22 16:37:40,986  239 239 239
